resource,next_ref_id
40498,16
49507,13
39265,2
29686,16
40060,3
47545,11
12299,123
29689,8
9396,823
35626,7
47128,4
45628,4
45667,4
47362,7
35629,418
49945,6
41671,6
47173,2
42700,4
42688,2
37717,4
32872,3
42079,2
42190,2
50824,174
9399,20
52215,4
39520,2
35761,11
9402,83
29692,4
9405,56
50806,5
29716,2
37780,37
35758,51
41005,2
9407,63
48886,6
51262,2
35764,5
45670,3
48214,5
29719,2
36400,43
46909,3
29722,6
38296,7
54736,1
29728,4
37426,3
38074,10
30235,39
36784,9
29725,3
29731,4
43921,4
29713,31
9408,570
9411,654
46912,3
46915,4
28549,4
28546,4
9414,651
46918,5
34426,3
35767,7
39109,3
45619,3
12258,1021
49519,13
45610,5
45607,6
28094,1322
46921,3
43330,7
12521,49
40321,2
28507,4
37270,40
9417,88
35770,7
30262,2
48217,11
40588,13
54369,2
34672,3
34414,2
50602,4
54669,1
30379,4
35773,25
46699,8
34021,5
35779,10
9420,1493
39865,2
35776,27
47275,2
34468,4
51310,80
34237,3
38293,7
9422,845
46924,5
45640,4
34015,51
47398,2
9425,554
53328,3
34489,2
45643,6
47485,7
29968,3
42856,5
9428,542
35785,27
34006,8
9429,953
48925,6
50332,5
9432,619
34243,3
9434,35
46030,6
9435,605
9437,1067
39169,2
35791,125
39511,6
34432,2
34678,2
34366,8
34009,37
49111,11
28552,4
44248,11
30256,2
9438,585
44377,7
43114,3
37828,3
34012,9
28423,10
40834,2
36262,7
9440,1439
39895,2
9441,149
50671,4
35800,16
49384,12
35794,58
34327,9
35797,3
47779,7
38521,7
49831,2
35806,16
49411,2
42973,1
26447,104
42691,3
48571,5
48931,9
42733,16
37711,9
40309,8
37018,3
30919,5
51458,8
46927,3
39973,2
26417,94
47515,3
54620,2
48238,4
34417,8
41665,4
34018,16
44986,4
34336,3
37690,4
47272,2
42706,3
48880,8
50482,6
36586,2
42088,2
41530,4
38944,3
34024,9
34351,8
34246,2
46930,6
43909,7
39523,2
36901,4
46936,4
45646,4
40390,2
41209,2
37810,2
9444,532
42226,2
39430,9
34441,13
34438,4
38953,2
50053,3
34444,19
9447,1385
38644,4
35809,19
50419,5
48631,4
29005,3
48955,8
34078,3
34375,4
36565,3
26914,207
41254,2
39937,3
37090,3
42985,3
35812,5
34378,15
50491,6
54340,1
28510,4
34093,4
49870,2
34108,4
37087,3
9449,565
40054,100
38641,13
37135,2
26077,850
46939,6
45649,5
43828,8
47818,6
37204,3
46942,2
46945,5
9450,459
34354,4
35821,4
37831,2
37747,4
42076,2
9452,1964
37741,2
34372,3
28627,2
30985,11
9454,65
41707,5
41476,2
50713,5
37738,2
40648,157
9455,884
12568,2
35815,3
34231,3
34060,3
49363,17
38665,3
9456,611
28939,3
28417,5
30955,4
41104,2
28936,3
28933,3
51265,95
43906,8
37759,3
9459,761
47131,5
9462,48
34402,3
39730,2
34225,2
45652,5
9465,1162
35845,13
40384,3
40120,3
45655,11
45658,7
44047,6
48241,3
47521,7
47929,4
26058,142
28930,3
12294,10
9466,835
9468,699
35851,9
49801,2
34207,3
42049,4
41431,2
36289,5
49600,4
48040,10
34690,2
35857,21
37849,4
35863,29
40156,2
44902,4
30790,5
35869,14
35860,5
9471,716
37243,4
28660,2
36325,12
30220,36
33496,3
34075,6
34201,3
50227,6
46948,4
43987,5
26939,32
38320,3
38860,2
34105,3
38104,4
38968,2
37777,2
38659,4
34399,2
36346,19
50614,4
34219,4
38299,7
34342,3
9474,546
34234,2
29362,5
12565,13
42871,2
40201,12
9477,891
54335,20
48787,9
49759,17
50044,7
50479,4
45661,5
48220,17
35872,13
42544,2
28927,3
42553,84
34330,4
39013,2
37468,2
43342,6
40243,11
48223,5
48994,8
49666,5
45664,3
34204,10
39025,3
31315,16
38935,2
29128,10
41227,2
49822,6
49768,7
9479,44
44551,3
35875,20
29119,6
47674,14
34333,2
48649,9
45148,4
43327,3
34195,2
13816,58
34282,4
34084,3
50665,4
43357,4
35824,69
41305,13
34057,2
34462,6
35827,9
48364,3
45679,4
42358,2
34396,3
29389,2
47980,11
41878,4
27042,294
48358,6
43825,4
29992,2
41533,6
45703,4
45706,7
45712,6
9480,156
38638,2
49837,2
39568,2
53197,6
35830,7
48436,4
41680,27
48514,11
46951,6
34114,4
34390,3
40486,75
34111,5
49954,2
35833,7
47389,5
37519,6
9482,217
34228,2
34363,3
9485,2157
12275,91
35836,9
42799,2
32650,2
37768,3
34579,5
34099,33
51452,19
48262,5
36124,3
41941,2
46954,3
45697,4
47416,5
9486,2105
44152,3
28504,3
39493,2
35842,10
39616,3
30250,2
37402,2
38668,5
9489,529
38413,8
12254,42
45673,4
42037,2
34222,3
48682,7
29989,14
38152,3
42238,2
36214,4
44917,3
47149,3
43075,4
9492,850
9494,218
38305,7
34117,9
28924,3
45682,4
47563,3
36961,9
28573,3
35710,7
34213,3
41806,2
34465,5
34087,2
34459,13
53364,2
34096,2
42499,2
9496,562
9499,111
13813,67
37513,2
9501,1005
42937,409
39016,2
34090,3
48259,2
38596,8
40288,11
50509,4
46957,6
36028,3
28921,3
36577,3
50719,6
53797,189
47134,3
41068,3
9503,29
26401,68
34072,3
50767,2
34369,19
29734,3
37516,2
49888,2
47626,11
46960,4
28393,141
35659,2
36151,3
49483,14
40249,4
41614,6
39379,2
41275,8
50395,5
9504,686
13799,54
50557,6
38680,13
25513,122
50629,5
43102,2
50527,2
29587,4
45688,3
43822,5
54446,60
50338,10
9507,2880
53791,96
39175,2
47290,3
44242,8
29581,2
37696,3
53690,9
35650,3
9510,436
29590,2
46963,4
47851,3
29578,4
29593,2
39019,4
40132,2
9513,578
29596,3
35653,10
39250,2
45694,3
40000,4293
45721,4
9516,81
50785,2
48988,10
42895,2
45691,4
30520,6
46966,6
29650,3
29653,18
34684,7
42745,51
9519,549
52395,16
54564,5
29656,2
25460,115
48439,4
39604,6
54584,3
54582,6
50431,6
26975,127
31534,3
36367,120
39622,3
29659,3
39664,191
12227,18
12224,26
35656,9
30466,3
36370,2
12385,489
29662,2
38911,5
41161,2
42832,341
41290,2
50584,6
47413,4
47137,5
45685,6
29665,3
29671,8
46969,3
45676,5
42328,2
9522,703
46972,4
48361,14
36031,5
47992,7
40495,48
29668,3
41023,2
35647,3
49033,11
9525,33942
12533,32816
13642,61
9531,1034
9535,563
54238,31
12446,1304
27757,91
27783,4014
9540,1326
9543,827
9549,28
9623,2253
9552,4989
54805,76
9555,2406
9556,291
9557,579
9625,70
27822,210
9560,33435
54806,608
26489,3
54616,52
13627,23
54016,10
26367,39
53477,50
12647,131
53480,25
12532,39
52446,1056
9563,1024
9564,626
9567,799
53497,217
9572,61
9573,1023
9574,1848
9575,74
9626,16453
9576,2318
9582,580
54228,32
9585,1482
9587,2136
54568,40
9588,512
53878,21
54585,66
54024,28761
12433,14
53306,487
9597,6483
9600,5111
28088,69
9606,125
9609,507
9612,552
9615,1680
9618,218
9621,550
54021,224
5171,10
26373,7
26233,489
26248,492
26302,321
26305,203
27053,11
28101,289
51853,502
5176,387
5178,2019
5181,111
5586,98
5589,81
5182,519
5592,521
5593,508
5598,557
5184,731
5601,16
5602,60
5605,507
5511,505
5607,506
5608,509
5610,694
5613,508
5616,582
5618,323
5188,5
5619,745
5622,521
5628,808
5630,1935
5631,660
5634,1360
5636,72
5637,1018
5638,547
5640,906
25958,7
5642,511
5643,1795
5645,656
26297,298
5646,1118
5649,764
5651,16
25970,1
5653,545
5194,611
5196,18
5198,12
25954,48
5655,513
5544,507
5656,560
5658,525
5660,544
5199,535
5663,512
26317,406
5550,1
26376,1
26236,197
26293,118
5201,3
5664,10
5204,510
5670,518
5205,6
5207,3
5210,4
5672,624
5211,9
5212,5
5214,3
5217,15
5219,3
5222,3
14003,271
26097,584
5225,4
26299,445
26311,215
26683,203
5675,580
5228,686
5230,140
5232,185
5235,1358
5238,631
5244,560
5163,1051
5247,27
5250,41
5253,88
5255,21
5257,1358
5258,3006
5263,141
5265,94
5266,42
5268,506
5271,560
5273,69
5274,74
5280,23
5281,516
5282,529
5283,580
5285,510
5286,612
5289,598
5292,669
5294,568
5296,45
5298,593
5301,519
5304,578
5310,2003
5313,28
5165,537
5316,3
5688,516
5322,4
5325,512
5326,18
5166,683
5328,593
5330,600
5331,727
5339,763
5340,9
5350,506
5169,107
5353,581
5354,899
5356,67
5358,584
5361,8
5366,1051
5373,535
5376,75
5385,75
5388,29
5391,505
5394,633
5397,674
5399,2
14046,10
5406,508
5409,501
5412,506
5420,452
5421,507
12403,78
25890,16
13751,17
25893,75
25894,2
12550,169
5430,4
5431,1
5433,8
5685,41
25897,206
25899,3
5697,20
53191,181
26116,2
26150,1
26152,2
26155,41
26158,1
26161,1
26164,1
26167,1
26169,1
26172,1
26119,1
26125,1
26128,1
26131,1
26139,2
26142,2
26147,24
5679,515
51925,58
54866,16
54551,2
5436,620
5439,5
5442,818
5445,554
25952,8
5559,29
5562,505
5568,47
5584,1575
26109,5
5460,555
5465,848
26036,27
26098,657
26477,131
25976,3
26015,24
26474,25
25414,2
5495,151
5496,553
5499,513
25422,2
25426,1
5574,514
5580,520
5583,504
12404,461
53693,99
5676,70
54848,3
5052,578
4987,957
4988,28900
12573,1181
26045,82
4989,55
4990,5180
4992,2836
4995,2110
4998,1636
5000,1074
5001,519
5007,33
5010,4025
5013,94
5016,96
54853,17
5019,1681
5022,452
13846,4582
5023,54
5025,55
5028,1221
5029,744
5030,2447
5031,1200
5034,2143
5035,402624
5037,293
5055,9169
5058,45
5061,684
5064,792
5067,838
5068,1709
5070,1118
5073,1542
5074,5395
5076,3983
5078,21404
5079,899
5082,1182
5085,964
5087,1008
5089,1005
5090,2982
5092,2741
5093,1912
5094,1630
5096,1342
5097,1497
5100,2212
5102,1101
5104,1347
5105,1224
5106,1148
5109,789
5110,912
5112,946
5115,3773
5118,1322
5120,1203
5121,966
5124,971
5126,962
5127,897
5130,1060
5132,994
5133,997
5136,879
5138,939
5139,891
5141,1001
5142,942
5144,890
5145,783
5148,1147
5150,1053
5152,917
5154,1390
5157,1020
25465,1241
26932,3
54632,14
54633,412
54863,4
5159,2100
5040,4864
5162,5870
28086,357
5042,2193
5045,509
14035,26
5048,1517
5050,144
54861,172
54860,238
53849,56
11496,514
11499,537
11502,41684
11508,542
11510,507
11524,1679
11541,515
11582,847
11583,520
11588,8670
11591,525
11595,511
11596,509
11598,518
11601,555
11612,518
11619,538
11632,1229
11634,539
11643,874
11654,510
11667,772
11664,2613
11673,513
11698,212
11688,691
11692,845
11694,516
11709,541
11711,522
11712,534
11715,517
11721,637
11735,12929
11737,608
11748,763
11753,1162
11755,692
11757,507
11764,2540
11772,1463
11775,570
11776,564
11780,1034
11787,635
11790,614
11792,570
11800,639
11803,506
11805,711
11808,519
11814,898
11818,532
11826,2
11829,531
11830,561
11837,508
11838,679
11841,587
11844,520
11849,17719
11862,1414
11865,649
11867,530
11871,660
11873,718
11881,680
11886,597
11892,1576
11895,865
11901,8581
11910,508
11922,625
11936,570
11928,660
11931,507
11933,565
11939,5167
11942,3605
11958,4106
11955,1208
11973,105
11967,516
11976,2447
11984,568
13566,1882
54500,32
13979,49
11988,937
53944,9
53956,15
13733,8
12561,5544
26919,378
53962,3999
11991,2
53965,5
11994,49
11997,722
12000,569
25537,13
12935,32
13976,3645
12003,89
13973,38
12009,10078
12011,5712
14070,1446
53358,1888
53995,238
53391,4
53678,14
54878,1
348,3471
351,949
353,10615
356,30078
359,265
27259,45
27307,91
27487,18
360,2110
363,504
366,609
27256,252
368,196
369,1109
371,150
27265,489
374,337
375,212
27274,134
378,796
27337,6
381,1176
27343,13
27391,31
384,962
27253,619
385,478
387,81
390,701
27349,1441
393,390
27346,21
396,502
27334,106
27268,66
27271,94
27361,122
27340,288
27460,9
27466,2
27469,156
27475,2
27499,161
399,1832
27598,1
347,775
27664,52
27646,191
27658,67
54080,430
27676,4
402,688
26832,40
51137,8
52293,41
54587,6
404,629
51259,76
53774,26
54663,119
54231,4
54649,98
54804,1
51358,1109
52018,2
53013,23
52521,13
51443,2
51328,5
51648,4
53209,12
52091,2
51672,5
53170,5
51943,3
50812,62
52949,9
5709,17
52454,2
51856,2
51904,8
51651,6
53248,2
51617,2
51425,2
5712,1223
53309,3
52157,2
51419,3
52269,11
53276,5
53300,2
52323,21
52971,5
52983,2
51744,2
51518,2
53315,3
52634,2
52067,8
51934,3
52182,3
51639,2
53063,6
51901,2
53221,2
53230,4
53263,4
53337,2
53164,2
53173,4
53176,7
51367,2
53039,3
53057,2
53179,6
53084,263
53051,5
53033,35
53188,3
53042,8
53054,2
52100,2
53279,2
52106,8
52530,2
51322,9
52103,56
53269,3
53288,4
53236,2
52473,11
52497,2
51834,6
52094,3
52962,9
51768,15
51675,17
52956,516
53227,15
52602,2
52012,2
52503,16
52422,28
51982,2
52977,2
52392,25
51660,2
52506,3
51545,3
52488,29
51955,5
52112,3
53282,14
53291,3
51416,2
51961,5
52154,8
52278,3
52631,4
52974,17
51831,3
52476,13
52130,3
51825,32
52197,8
52452,2
52608,31
51331,2
51786,2
52317,15
51997,2
52637,143
52491,4
52311,4
52203,1
53285,3
52500,2
52272,6
52121,1
52368,20
52464,38
52959,9
52494,5
52482,2
53215,4
52479,2
52470,2
52329,6
52628,507
52061,8
52512,18
51355,14
52946,253
52377,1
52082,4
53185,6
52178,4
52625,8
52620,3
52401,107
52461,2
52230,5
51343,4
51497,20
52467,5
52456,2
52590,1
52617,4
52248,2
53048,14
52434,19
5699,10
51967,1
52058,2
52404,16
52527,2
51133,18
52449,3
52443,1
52245,2
53167,2
52440,2
26371,42
5700,733
52605,134
53260,1
52437,1
52998,37
52175,2
52614,6
5718,604
53010,24
52892,145
25912,17
51361,1966
53251,2
51148,7
52413,2
53340,4
27902,809
53125,1
52000,2
52989,1
52431,1
52428,2
52221,8
5703,553
52425,2
52992,44
51756,1
5723,293
52419,2
52416,2
53254,7
53155,60
52518,6
52509,5
5706,57
51130,3
52407,2
5726,950
52371,3
51151,16
50880,4
50850,32
5727,209
12765,19
51152,143
12730,6
14002,24
5775,1058
5730,3538
5778,1552
5784,4445
12529,33
5787,891
5788,842
12402,163
5790,722
13090,2114
5793,1029
12950,20
5799,13
7548,17268
12822,1
5802,357
12953,80
12430,103
12537,52
5805,2887
5808,2396
5810,271
5811,1783
5814,6107
5817,678
5823,264
5826,430
5828,169
12890,82
5831,2470
26938,29
12857,836
5832,1161
5834,5117
5836,325
12563,570
5838,1623
5840,1546
5842,130
13081,230
5844,1260
5847,128
5850,4550
5853,449
5733,1190
5856,2858
13061,76
5736,21
5859,2516
12740,82
5861,549
12941,95
5864,775
5867,380
5868,972
12932,13
5871,1948
5739,192
5874,152
5877,366
5742,2734
5880,114
12956,1512
5883,128
5886,1214
12784,137
5888,61
5891,5400
5892,778
5895,1097
5897,3497
13067,10
12880,4224
12768,303
5900,2850
5902,246
5903,1741
5904,490
5907,505
5910,201
5913,1118
5914,1334
5915,283
5916,1114
5919,2513
13052,46
13843,607
5925,2956
12779,46
5927,59
5930,121
5933,946
5934,17
5937,1184
5939,985
5940,926
5943,656
5745,478
5748,335
5949,298
5952,457
5954,44
5955,15976
5958,1146
5749,1599
5960,1064
5963,272
5752,1950
5964,3712
5754,1305
13933,41
5757,85
5965,2733
5967,1393
5970,618
5973,1512
5760,2296
5976,1517
5977,709
5978,258
5980,278
5982,1482
5763,36
5766,1243
5985,431
5988,1230
5990,255
5993,3359
5991,27
26524,3
5994,821
5997,1257
5767,64
6000,996
6003,1277
6006,1408
6009,1227
12895,1255
6012,758
6015,185
6017,506
12697,6
13963,12
13582,874
6018,861
13961,27
13894,14
12707,162
6024,2585
5768,1671
13018,10
12449,2121
12695,205
6026,806
6027,230
13585,143
53937,84
13908,11
12887,133
12390,2466
13886,83
6030,3617
13907,28
6033,125
12218,693
13721,480
13921,306
13918,6
26506,2
26465,5
53245,2901
54329,11
54729,3
54643,31
53705,39
53732,101
54333,86
54825,1943
54553,92
54437,40
54442,17
54578,56
54693,608
22025,1
19544,5
16151,2
18275,2
14960,1
23759,84
26848,49
18250,69
23647,4
16666,32
21098,2
54508,85
16312,339
16223,41
18326,44
16907,86
15996,58
18293,5
18215,53
18296,3
18235,50
16910,4
25477,6
26855,4
20504,11
27956,6
18302,22
15830,63
21704,3
21719,3
18213,57
18226,24
14073,3
14080,17
25199,16
26662,1
25331,25
25186,13
25216,5
6039,11
6044,20124
6045,46
54575,34
16727,30
16630,13
18305,19
24613,2
14704,99
24851,54
17257,1
18346,20
26883,9
18209,43
6048,1363
18614,1
16036,198
26863,23
15775,2
22622,2
18359,183
25292,3
16878,391
15186,34
54289,1
18329,19
18330,124
24256,4
6051,117
26934,9
15470,9
26867,30
25184,3
24379,1
18449,2
54338,5
26868,72
18257,2
22967,57
26902,3
27018,39
15566,1
18185,5
15104,4
16057,23
14197,1
15230,2
26871,9
26878,31
18269,7
18251,6
25202,8
26875,25
17999,1
15629,34
18266,11
18343,1
16915,2
18308,2
18311,6
17925,22
17926,23
18349,27
18362,85
18365,14
27015,1
16580,2
23234,114
23235,7
18261,16
26879,41
15145,17
6053,79
18352,146
15836,8
18239,39
15980,10
26414,3
16222,27
18361,2
6057,967
16880,104
16882,27
18299,5
6060,394
6063,140
6065,1033
25562,3
6384,1386
18314,20
18317,29
23348,20
52826,30
16889,81
16892,14
14816,15
18232,177
18368,12
6067,2272
6069,945
6071,97
6072,173
6075,393
25364,10
25129,9
18331,9
18332,7
25607,3
14858,2
18323,14
25635,3
18110,4
15203,2
18242,20
18320,13
18341,29
14199,45
14240,12
14411,10
14438,2
14663,19
14666,34
14690,3
14758,9
14969,1
52724,7
19668,11
15272,8
15278,6
15305,3
16042,7
16688,4
16694,3
16724,3
18176,23
54624,4
24995,26
21554,1
52655,2
52658,9
54618,11
52685,2
52691,3
54451,3
52697,49
52700,7
52703,45
6076,519
6078,560
6080,546
6083,514
6090,561
6093,650
6105,534
52733,2
6124,683
6147,579
6156,560
6159,529
6161,563
6162,667
6165,559
6170,249
6171,700
6176,563
6177,544
6180,668
6186,676
6198,527
54010,48
51720,13989
52850,34
54605,21
25675,84
6215,919
6258,525
6271,513
6273,561
5771,580
6289,528
6292,522
26994,43
6316,721
52136,23176
6317,877
6322,579
6323,553
52730,162
6324,537
6333,736
6341,1697
6348,771
6351,535
52649,55
6054,530
6356,547
6357,515
6360,899
6363,1048
6369,516
6372,564
6375,571
6402,755
52124,178
6403,516
6405,924
6408,517
6417,10590
54631,2081
6419,1439
6422,669
6440,612
6444,583
6449,685
6501,539
6504,515
6507,934
6539,512
6555,1018
6585,511
6615,610
6639,991
6661,812
6684,512
6708,849
52145,10942
6717,842
6730,516
6732,512
52916,2
6753,914
6756,1764
52919,2
6837,523
6858,664
6884,515
6914,514
7020,516
7022,522
7028,586
7060,1027
7124,1113
7134,2103
7206,517
7239,518
52148,15477
7317,574
7323,562
7365,529
7384,622
7536,3061
7538,1828
7539,697
7541,68
7542,5849
7544,2141
7546,1344
7547,48
7553,310
7554,520
7555,579
7557,1449
5774,792
7560,105
7563,122
12447,110
12546,166
12782,4
13650,16612
12846,51
12859,91
9627,45
9630,616
13478,365
9639,331
9645,6
53206,6
53257,2
9648,41
9651,660
9669,539
53569,1819
9684,763
53624,11
9696,582
9699,520
9703,93
9711,821
9715,1589
9720,27
53605,8
54095,5
9734,522
54856,108
9738,752
9740,506
9741,243
9750,31
9753,34
13106,45
9762,686
9765,65
9768,8308
9771,25
27096,33
53303,3
53203,6
9781,75
9784,611
9786,509
9795,533
9800,1998
9804,2496
9828,520
9831,603
27948,35
9839,537
9840,1197
9842,506
9850,506
9855,510
9858,528
9861,37
9866,5119
9869,510
9873,205
9876,36
27953,69
13512,6
9893,506
54350,2
9897,4905
9900,513
9905,506
9912,554
9915,965
9927,513
9936,506
9947,636
9953,115
53999,2
9959,506
9960,2806
9963,694
9968,651
9969,506
9978,507
9981,564
9984,563
9986,116
9987,1193
9990,640
9999,507
54668,54
10014,564
10026,512
13162,2
10043,506
10053,577
10058,512
10062,10
54802,2
10104,19284
10113,84
10115,271
10125,508
10137,537
10152,512
10176,23
10184,566
10204,507
10205,872
10206,270
10208,713
10209,39
10215,504
10218,29
10222,511
10224,380
13215,1
10260,510
10265,506
10269,512
10284,681
10289,505
13008,8
10305,116
10308,103
10311,541
54404,5
10323,671
10330,508
10341,519
10353,510
10370,509
27950,11
10374,514
10377,5393
10380,12925
10383,714
10389,527
10392,510
54646,15
10395,518
13536,2
10401,62
10404,512
10415,522
10422,506
10425,507
10435,518
10443,507
10458,511
10464,511
10475,513
10491,506
10495,518
10506,512
10518,523
54395,11
54637,5
10548,1065
10551,510
10572,2158
10581,1094
13451,18
10611,508
10620,21
10622,46
51199,8
54642,6
54590,2
10629,779
10635,509
10639,848
10647,506
10650,509
54658,9
27942,11
10656,560
54705,9
10671,511
10674,557
10678,524
10686,506
10688,507
53512,2
54359,2
10720,508
10729,508
27105,17
10734,508
10739,520
54574,2
13302,14
10743,64
13108,9
10745,84
13125,49
13502,2294
54405,7
10746,30
13194,209
13196,17
10748,555
13192,5
52260,1
13245,10
10749,1251
13235,43
10752,775
12575,134
53584,321
13297,2
10754,2131
13278,47
13312,9
13306,24
13269,13
13330,7
13327,1
13372,31
13359,1
13065,210
51272,88
10757,298
13383,8
13393,2
13357,22
10758,1317
13363,15
13438,3
13505,6
13463,16
13500,3
51316,46
14042,17
54610,11
13549,34
25814,298
12875,4
13754,2
13836,7
26419,153
26054,273
26578,4
26545,29
26542,166
26533,16
26529,2
27855,7
27843,2
26546,5
26924,2
27745,96
27763,5
51290,281
51012,6857
51293,1
51009,4
51284,4
52356,31
52341,8
52611,9
53322,15
53316,1
53611,1
53456,8
53459,22
53974,7
54339,228
54077,264
54812,9
54357,33
54315,6
54332,6
54386,28
54435,4
54707,882
54583,2
54702,8
54657,158
54677,220
54690,249
54701,3
54723,10
54756,1
10761,921
10764,900
10770,138
10779,25
10788,510
10795,565
26581,9
10802,34
27911,1
10812,505
10815,507
10816,511
53036,1
10823,658
10830,593
10836,29
10841,510
10842,16820
10845,507
10847,615
10850,835
10854,507
10860,642
10869,1884
10872,2798
10875,861
10877,717
10879,1878
10880,1029
10887,214
54323,7
10895,602
10899,572
10902,166
26890,14
10905,1296
10917,87
10919,3408
10920,58
10929,567
10938,546
10941,901
10947,1012
54678,29
10953,311
10957,40
10968,37
10975,106
10977,118
10990,524
10998,2265
11004,517
11007,509
11018,508
11019,513
11028,523
53675,3
13218,7
53928,4
11029,533
53349,2
11037,556
11040,507
53024,1
11060,509
54685,1
54619,19
11070,505
11072,505
11073,519
11079,1651
11081,1972
53639,2
11085,521
11091,526
11094,507
11096,523
11097,505
11099,581
54671,5
11103,708
11106,595
11115,111
11118,39
11124,171
11127,47
11130,7505
11147,1535
11149,521
11154,997
11157,269
11160,1809
11164,67
28111,47
11175,555
11178,1280
11184,80
11187,109
11193,511
11196,535
11211,10
53872,2
11220,81
11224,581
11225,524
13212,1
54522,1
11229,1250
13216,6
11277,3474
11285,1619
11289,517
53681,11
11292,27
13531,93
53007,6
11313,536
13931,9
12386,1
13308,6
51464,339
11358,509
11361,508
11365,506
11370,528
51560,5
11382,522
54822,1
53554,323
54319,2
54731,1
53385,101
53325,10
51376,2834
51391,2632
51404,2016
51512,3893
51521,116
51886,4305
53233,4715
53654,10
11424,510
53408,450
54639,11
11440,515
11454,87254
11456,22183
11457,77600
11459,2978
11460,2064
11463,10526
11466,691
11469,2895
11470,7279
11473,1856
11475,8693
11477,28367
11478,1245
11480,1004
11481,1288
11484,1296
11487,4241
11490,3294
11492,2702
11493,2171
13655,2
26314,2
27846,8
26983,3
52076,4
54045,52
54074,40
54482,19
12139,902
53824,383
27220,376
12144,699
51747,20
12147,380
27217,43
26508,108
27187,65
54763,471
27232,75
27184,130
27190,127
28034,57
54776,320
13037,37
27760,54
13573,131
12150,193
12152,45
12153,100
12156,54
13590,47
12454,102
12159,35
12551,412
13088,351
12162,146
12391,915
12453,680
13594,1422
12165,178
12644,885
13000,78
12168,906
12356,1047
12552,561
13957,392
12171,1762
12688,46
25447,288
25406,47
25455,398
12554,76
12555,52
25442,116
12999,60
12558,27
25466,112
13947,88
13952,42
12627,134
12174,131
12177,574
12553,126
13062,123
13087,20
13031,120
13042,134
12141,1126
27869,140
54807,10
12185,114
537,14546
540,630
543,218
545,3155
546,20
548,584
551,560
552,548
555,524
558,674
561,587
564,645
566,645
569,49
570,590
573,21
576,2191
577,566
579,44
582,157
584,43
585,604
591,33
594,12
622,13
624,510
626,510
627,515
630,11
632,549
633,1578
636,765
639,83
642,532
645,50
651,529
653,13
654,5866
663,4080
666,11121
670,114
672,86
675,14
678,569
681,83
682,573
684,1918
685,117
687,163
690,18
691,45
693,81
696,594
698,556
700,33
703,536
705,546
708,877
711,517
714,1182
717,36
720,28
723,89
726,27
729,93
731,130
732,79
734,391
735,1535
738,856
741,122
743,71
744,590
747,86
750,695
753,17
755,535
756,581
759,274
765,598
768,548
771,550
774,660
777,753
779,734
780,552
783,826
786,539
789,544
792,527
795,613
798,14
799,539
800,27
803,530
804,620
807,1670
810,517
813,602
816,520
819,659
821,688
822,800
824,765
825,778
827,544
828,519
830,516
832,588
834,682
837,544
840,17
843,543
845,775
846,1002
849,566
851,534
852,513
855,750
858,574
861,523
862,564
863,546
864,19
867,11
870,635
873,730
876,562
878,812
881,532
882,1909
885,520
886,519
888,521
891,648
893,881
895,637
898,1379
900,589
902,750
903,520
904,534
906,524
908,611
909,802
912,556
914,733
915,773
918,540
921,544
924,656
927,1451
930,529
933,17
936,14
939,546
940,642
943,815
945,542
948,12
950,531
951,520
954,972
957,543
960,18
962,11
963,21
964,48
967,15
969,15
972,528
973,561
975,689
978,30
980,542
982,4257
984,11
986,11
987,28
989,544
990,14
993,1452
995,562
998,530
999,13
1002,518
1004,534
1007,532
1010,13
1011,614
1013,115
1014,728
1015,561
1018,529
1019,15
1021,155
1023,571
1026,603
1029,45
1032,14
1035,602
1038,729
1041,596
1043,23
1044,562
1047,637
1050,544
1053,558
1056,548
1059,681
1061,1228
1062,791
1065,529
1068,544
1070,525
1071,930
1074,14
1075,14
1077,631
1080,1729
1083,706
1086,518
1089,13
1092,520
1095,553
1098,594
1101,528
1104,247
1106,715
1109,569
1110,11
1113,550
1116,608
1119,11
1121,158
1122,1334
1124,571
1125,192
1128,580
1131,643
1132,2688
1133,532
1135,527
1138,542
1140,554
1143,701
1146,536
1148,525
1149,14
1152,127
1155,2002
1157,14
1158,540
1161,529
1164,163
1167,529
1170,536
1172,1116
1173,568
1174,526
1176,550
1178,516
1179,556
1182,15
1184,615
1185,523
1187,564
1188,542
1191,1164
1194,539
1197,549
1199,727
1202,587
1203,551
1205,567
1207,32
1209,107
1210,14
1212,627
1213,1052
1215,32
1218,669
1219,11
1220,741
1223,531
1224,636
1225,225
1227,1069
1230,13
1233,35
1236,538
1237,627
1239,725
1242,654
1245,719
1247,559
1248,517
1251,549
1252,678
1254,11
1256,1446
1257,2126
1260,18
1263,684
1265,763
1266,798
1269,22
1272,590
1275,581
1278,545
1280,1318
1281,552
1284,12
1285,1496
1286,13
1287,518
1289,1239
1291,11
1294,13
1296,17
1297,620
1298,14
1300,1984
1302,18
1304,14
1307,557
1310,697
1313,658
1314,748
1317,11
1319,611
1320,12
1322,733
1323,535
1326,617
1327,1940
1329,12
1332,3505
1335,51
1338,570
1341,21
1344,16
1347,17
1350,579
1353,521
1354,2433
1356,155
1358,573
1359,591
1362,874
1365,13
1368,579
1370,965
1371,12
1372,17
1374,560
1377,549
1380,530
1383,685
1386,564
1389,550
1392,542
1395,619
1398,995
1401,922
1404,18
1407,14
1410,28
1413,666
1416,115
1419,15
1422,199
1425,558
1428,558
1431,516
